ShipmentID,OrderDate,ProductName,ProductClass,ManufacturingSite,DistributorName,Country,QuantityShipped,ShipmentMode,ScheduledDeliveryDate,ActualDeliveryDate,FreightCostUSD,WeightKg,ShipmentStatus
SHP004692,2020-04-03,Acycnafine Microvate,Mood Stabilizers,FRANKFURT PLANT, Stehr-Champlin  ,Poland,71,Ocean,2020-04-10,2020-04-16,2351.19,314.2,DELIVERED
SHP004693,2019-11-12,Ketamara Evogel,Antipiretics,POZNAN SITE,Erdman,Germany,154,Air,2019-11-19,2019-11-19,1522.01,844.4,Shipped
SHP004694,2019-10-30, Proprabax  ,Analgesics,Warsaw Plant, Schuppe Inc  ,Poland,212,Air,2019-11-06,2019-11-13,1567.45,176.0,delivered
SHP004695,2017-03-27,Exexone,Mood Stabilizers,MUNICH PLANT,Beier,Poland,578,Air Charter,2017-04-03,2017-04-03,2723.3,518.5,delivered
SHP004696,2020-01-28,Dexmeprazole Transnuvia,Mood Stabilizers,FRANKFURT PLANT,Koss,Germany,1381,Ocean,2020-02-04,2020-02-02,3179.71,44.5,delivered
SHP004697,2019-12-17,Topipizole,Mood Stabilizers, warsaw plant  , Rogahn-Klein  ,Poland,5,Ocean,2019-12-24,2019-12-27,2107.0,313.1,delivered
SHP004698,2018-09-05,Apromin,Antiseptics,POZNAN SITE, Welch-Langworth  ,Germany,72,Ocean,2018-09-12,2018-09-12,305.88,455.7,Shipped
SHP004699,2018-04-22,Biotasol Siloderm,Antiseptics,frankfurt plant,Hansen Group Pharm,Germany,34,Truck,2018-04-29,2018-04-29,1937.24,774.0,Delivered
SHP004700,2019-01-30, Aspinavir Silovance  ,Antibiotics,Poznan Site,Hansen Group Pharm,Germany,-248,Ocean,2019-02-06,2019-02-12,4453.4,67.3,Delivered
SHP004701,2018-04-07,Diazemid Felcept,Analgesics,Warsaw Plant,Kris LLC,Poland,27,Truck,2018-04-14,2018-04-12,4091.82,302.7,delivered
SHP004702,2018-10-14,Interfeferon Aspipex,Antiseptics,FRANKFURT PLANT,Hansen Group Pharm,Germany,127,Air Charter,2018-10-21,2018-10-20,3080.38,490.6,Delivered
SHP004703,2020-06-21,Thalilamide,Antibiotics,WARSAW PLANT,Graham and Sons,Poland,172,Air,2020-06-28,2020-06-27,2183.18,187.6,Delivered
SHP004704,2017-12-10,Decidenu Galantrigine,Antipiretics,Munich Plant,Rohan,Poland,38,Truck,2017-12-17,2017-12-16,571.61,103.2,Delivered
SHP004705,2017-06-17,Aquamycin Lacoran,Analgesics,Warsaw Plant,Cassin,Poland,132,Truck,2017-06-24,2017-06-24,3590.96,433.0,DELIVERED
SHP004706,2020-11-05,Topitaine,Mood Stabilizers, Frankfurt Plant  ,Rogahn-Klein,Poland,30,Truck,2020-11-12,2020-11-11,2990.59,118.1,DELIVERED
SHP004707,2019-02-27,Decidenu Galantrigine,Antipiretics,MUNICH PLANT,Smith Inc,Poland,41,Air,2019-03-06,2019-03-06,2932.91,558.0,Delivered
SHP004708,2017-03-09, Dantocept Ferurenone  ,Antiseptics,WARSAW PLANT,Rohan and Sons,Germany,61,Ocean,2017-03-16,2017-03-16,4496.01,215.2,DELIVERED
SHP004709,2019-10-09, Ibruferon  ,Antiseptics,Frankfurt Plant,Romaguera-Fay,Germany,27,Air,2019-10-16,2019-10-14,4998.84,28.3,Delivered
SHP004710,2019-08-03,Sumanazole,Analgesics,Munich Plant,Kozey-Emmerich,Germany,38,Air,2019-08-10,2019-08-08,1551.94,475.4,DELIVERED
SHP004711,2017-12-18, Rositroban  ,Mood Stabilizers,Krakow Facility,Bashirian-Kassulke,Germany,44,Ocean,2017-12-25,2017-12-24,4373.1,681.3,DELIVERED
SHP004712,2019-02-26, Dexmeprazole Transnuvia  ,Mood Stabilizers, frankfurt plant  , Gottlieb-Cruickshank  ,Poland,356,Air,2019-03-05,2019-03-04,3194.97,642.4,In Transit
SHP004713,2020-12-29,Saprodeine Zanprosyn,Antibiotics,POZNAN SITE,Daugherty-Rempel,Germany,62,,2021-01-05,2021-01-04,4491.31,516.1,Delivered
SHP004714,2018-03-10, Choriogestrel  ,Antiseptics,frankfurt plant,Carter-Conn,Poland,102,Truck,2018-03-17,2018-03-17,4980.22,279.2,IN TRANSIT
SHP004715,2018-04-20,Topifribrate,Analgesics,MUNICH PLANT,Carter-Conn,Poland,98,Air,2018-04-27,2018-04-27,3435.36,530.0,delivered
SHP004716,2017-02-07, Morphizolid Tianalin  ,Mood Stabilizers, Krakow Facility  , Nader-Gaylord  ,Germany,356,Truck,2017-02-14,2017-02-13,1509.13,462.7,DELIVERED
SHP004717,2017-03-08,Amavirase,Antipiretics,munich plant, Romaguera-Fay  ,Germany,489,Air Charter,2017-03-15,2017-03-13,1073.73,389.9,Delivered
SHP004718,2018-02-12, Interfeferon Aspipex  ,Antiseptics,Frankfurt Plant,Koss,Germany,384,Ocean,2018-02-19,2018-02-17,3493.22,535.4,DELIVERED
SHP004719,2020-06-20,Aggrakine,Antiseptics,Poznan Site, Schuppe Inc  ,Poland,510,Air,2020-06-27,2020-06-26,4879.91,373.2,DELIVERED
SHP004720,2020-07-04, Cordamectin Actolamin  ,Antipiretics, Warsaw Plant  ,Koss,Germany,170,Air Charter,2020-07-11,2020-07-10,N/A,762.4,DELIVERED
SHP004721,2017-09-27,Exexone,Mood Stabilizers,MUNICH PLANT,Carter-Conn,Poland,126,Air Charter,2017-10-04,2017-10-11,1642.18,771.4,delivered
SHP004722,2018-02-19, Halciramine  ,Antimalarial,FRANKFURT PLANT,Lockman,Germany,151,Truck,2018-02-26,2018-02-24,1921.69,52.7,IN TRANSIT
SHP004723,2019-12-23,Diazemid Felcept,Analgesics, WARSAW PLANT  ,Rogahn-Klein,Poland,186,Truck,2019-12-30,2019-12-30,347.4,565.7,DELIVERED
SHP004724,2020-02-12,Ultrimax Ultriset,Antiseptics,Krakow Facility, Nader-Gaylord  ,Germany,55,Air,2020-02-19,2020-02-17,223.0,16.4,Delivered
SHP004725,2018-01-07,Choriotrisin,Antibiotics,warsaw plant,Schaefer LLC,Germany,18,Truck,2018-01-14,2018-01-13,3221.46,701.4,DELIVERED
SHP004726,2018-07-09, Choriogestrel  ,Antiseptics,frankfurt plant, Lockman  ,Germany,71,Truck,2018-07-16,2018-07-24,1925.7,808.6,Delivered
SHP004727,2018-12-28,Diaxolol,Antiseptics,KRAKOW FACILITY,Erdman,Germany,50,Ocean,2019-01-04,2019-01-03,1486.73,888.2,pending
SHP004728,2020-07-24, Magnemunex  ,Antiseptics,Munich Plant,Cassin,Poland,298,Air,2020-07-31,2020-07-29,3901.9,803.0,Pending
SHP004729,2020-12-24,Alpradipine,Analgesics, MUNICH PLANT  , Hansen Group Pharm  ,Germany,493,Ocean,2020-12-31,2020-12-29,4233.12,306.6,Delivered
SHP004730,2018-05-14,Interfeferon Aspipex,Antiseptics,Frankfurt Plant,Erdman,Germany,54,Air Charter,2018-05-21,2018-05-21,900.39,197.0,Delivered
SHP004731,2020-04-23, Halciramine  ,Antimalarial,FRANKFURT PLANT, Erdman  ,Germany,22,Air Charter,2020-04-30,2020-04-30,4579.05,488.7,pending
SHP004732,2019-03-26,Asparathasone Unipan,Antibiotics,Poznan Site,Welch-Langworth,Germany,115,Ocean,2019-04-02,2019-03-31,4663.0,61.5,DELIVERED
SHP004733,2019-09-21,Docstryl Rivacin,Antiseptics, Frankfurt Plant  , Gerlach LLC  ,Germany,60,Air Charter,2019-09-28,2019-09-26,167.58,391.9,DELIVERED
SHP004734,2019-04-18,Eproline,Antibiotics, Frankfurt Plant  , Cassin  ,Poland,52,Truck,2019-04-25,2019-04-25,2221.71,191.1,Delivered
SHP004735,2018-09-08,Presetron,Mood Stabilizers,FRANKFURT PLANT,Kozey-Emmerich,Germany,163,Air,2018-09-15,2018-09-14,4763.28,554.1,delivered
SHP004736,2019-04-28,Symdocet,Antipiretics,Poznan Site,Rogahn-Klein,Poland,147,Ocean,2019-05-05,2019-05-05,4773.1,846.1,Pending
SHP004737,2019-11-25,Adriacaine,Mood Stabilizers,Munich Plant,Lockman,Germany,367,Air,2019-12-02,2019-12-01,4705.0,386.6,Delivered
SHP004738,2017-12-31,Hemavate Spirolinum,Mood Stabilizers, Warsaw Plant  ,Stehr-Champlin,Poland,1730,Air,2018-01-07,2018-01-07,2504.55,615.9,in transit
SHP004739,2020-08-12,Nisorase,Antibiotics, Munich Plant  ,Hansen Group Pharm,Germany,82,Truck,2020-08-19,2020-08-18,1068.48,240.8,Delivered
SHP004740,2017-04-04,Kinovatol,Analgesics,Munich Plant,Schuppe Inc,Poland,492,Ocean,2017-04-11,2017-04-12,917.3,380.5,In Transit
SHP004741,2019-07-24,Robapril,Antipiretics,Warsaw Plant, Kris LLC  ,Poland,70,Ocean,2019-07-31,2019-07-29,3660.42,63.6,SHIPPED
SHP004742,2017-04-26,Ranediol,Antibiotics,WARSAW PLANT,Koss,Germany,68,Air Charter,2017-05-03,2017-05-01,2293.59,23.3,Shipped
SHP004743,2018-04-07,Abtasol,Antiseptics,munich plant, Kozey-Emmerich  ,Germany,100,Air,2018-04-14,2018-04-13,4752.2,508.3,shipped
SHP004744,2018-12-15, Adalatamine  ,Antiseptics, Poznan Site  ,Nader-Gaylord,Germany,22,Truck,2018-12-22,2018-12-20,647.21,357.9,delivered
SHP004745,2018-09-25,Primatate Univatol,Mood Stabilizers,Frankfurt Plant,Carter-Conn,Poland,18,Air,2018-10-02,2018-10-02,3884.98,814.1,DELIVERED
SHP004746,2017-11-24, Thionide  ,Analgesics,Munich Plant,Stehr-Champlin,Poland,55,Air,2017-12-01,2017-12-01,4875.47,190.9,Delivered
SHP004747,2018-06-30, Abilovir Aprotasol  ,Antipiretics,Poznan Site,Rohan and Sons,Germany,68,Air Charter,2018-07-07,2018-07-06,4878.63,607.1,delivered
SHP004748,2017-04-11,Lactubucil,Antipiretics,Poznan Site,Schuppe Inc,Poland,10,Ocean,2017-04-18,2017-04-18,2182.12,730.1,shipped
SHP004749,2017-03-25,Aclonuma,Antimalarial,WARSAW PLANT, Gerlach LLC  ,Germany,1581,Ocean,2017-04-01,2017-03-31,N/A,596.8,pending
SHP004750,2017-04-11,Nevanide Actozide,Antibiotics, Krakow Facility  ,Kozey-Emmerich,Germany,259,Air Charter,2017-04-18,2017-04-18,4812.42,797.6,delivered
SHP004751,2019-10-01,Interzide,Antimalarial, Munich Plant  ,Graham and Sons,Poland,241,Air,2019-10-08,2019-10-08,2268.22,224.9,Pending
SHP004752,2020-01-23,Aspinavir Silovance,Antibiotics,poznan site,Beier,Poland,378,Truck,2020-01-30,2020-01-28,3082.73,628.2,Pending
SHP004753,2020-01-01, Ceretosine  ,Antiseptics,POZNAN SITE,Schaefer LLC,Germany,49,Air,2020-01-08,2020-01-06,3228.35,225.6,Shipped
SHP004754,2017-02-25,Alimmethate Insudase,Analgesics,Krakow Facility,Gottlieb-Cruickshank,Poland,175,Air,2017-03-04,2017-03-03,235.93,593.8,delivered
SHP004755,2019-12-31,Kinovatol,Analgesics,Munich Plant,Gerlach LLC,Germany,972,Ocean,2020-01-07,2020-01-05,N/A,443.8,DELIVERED
SHP004756,2017-12-17, Clindaracil  ,Analgesics, poznan site  ,Gerlach LLC,Germany,155,Air Charter,2017-12-24,2017-12-24,3790.15,283.7,delivered
SHP004757,2018-01-14,Alarudin Azarolac,Mood Stabilizers,Warsaw Plant,Daugherty-Rempel,Germany,23,Ocean,2018-01-21,2018-01-29,461.17,478.5,delivered
SHP004758,2017-09-11,Lioletine Refliruvax,Analgesics,Munich Plant,Lockman,Germany,345,Air Charter,2017-09-18,2017-09-16,3195.55,872.1,Delivered
SHP004759,2020-10-03, Feruprazole  ,Mood Stabilizers,poznan site, Daugherty-Rempel  ,Germany,195,Truck,2020-10-10,2020-10-10,2448.67,663.7,delivered
SHP004760,2017-09-11,Relenvice,Antimalarial,MUNICH PLANT,Erdman,Germany,50,Ocean,2017-09-18,2017-09-21,1280.05,443.2,Delivered
SHP004761,2017-05-18,Travosoline Capolac,Antipiretics,poznan site, Romaguera-Fay  ,Germany,47,Truck,2017-05-25,2017-05-25,2191.21,519.1,DELIVERED
SHP004762,2018-11-27,Bexridol,Antipiretics, Krakow Facility  , Cassin  ,Poland,112,Truck,2018-12-04,2018-12-08,4015.32,354.4,Delivered
SHP004763,2018-10-23,Symdocet,Antipiretics,poznan site,Beier,Poland,532,Air,2018-10-30,2018-10-29,4085.93,327.8,Delivered
SHP004764,2017-07-14,Cyclovital,Antimalarial,Munich Plant,Lindgren-Simonis Pharm,Poland,280,Air Charter,2017-07-21,2017-07-21,1558.54,503.9,Delivered
SHP004765,2018-07-27, Relenvice  ,Antimalarial,munich plant, Rohan and Sons  ,Germany,23,Air,2018-08-03,2018-08-02,736.07,44.2,Delivered
SHP004766,2020-10-11,Quixitriptan Alanesin,Antiseptics, POZNAN SITE  , Kozey-Emmerich  ,Germany,118,Truck,2020-10-18,2020-10-18,2984.91,218.4,delivered
SHP004767,2017-10-24,Symbitrim,Analgesics,munich plant,Erdman,Germany,128,Ocean,2017-10-31,2017-10-29,4196.61,891.9,Shipped
SHP004768,2018-01-08,Feruprazole,Mood Stabilizers,poznan site,Smith Inc,Poland,343,Air,2018-01-15,2018-01-13,3455.93,382.5,Delivered
SHP004769,2019-07-11,Halciramine,Antimalarial,Frankfurt Plant,Schaefer LLC,Germany,182,Truck,2019-07-18,2019-07-17,261.97,229.4,SHIPPED
SHP004770,2020-09-06, Albuterenone  ,Antimalarial,Krakow Facility,Rohan and Sons,Germany,106,Ocean,2020-09-13,2020-09-11,1754.58,436.8,Delivered
SHP004771,2018-08-06,Choriotrisin,Antibiotics, warsaw plant  ,Kozey-Emmerich,Germany,506,Air Charter,2018-08-13,2018-08-12,3306.57,583.9,delivered
SHP004772,2018-01-01,Cricane Acamsumab,Antiseptics, Warsaw Plant  ,Kris LLC,Poland,365,Air,2018-01-08,2018-01-07,3509.91,864.2,CANCELLED
SHP004773,2020-01-18,Alemtuvatol Megalinum,Analgesics, Krakow Facility  ,Bashirian-Kassulke,Germany,43,Air Charter,2020-01-25,2020-01-25,3770.1,532.0,delivered
SHP004774,2018-12-01, Acycpex  ,Mood Stabilizers,warsaw plant,Rogahn-Klein,Poland,272,Air Charter,2018-12-08,2018-12-07,704.84,6.6,in transit
SHP004775,2018-06-28,Lansostral Acgestin,Antiseptics, munich plant  , Rogahn-Klein  ,Poland,255,Air,2018-07-05,2018-07-03,4119.1,296.6,In Transit
SHP004776,2017-08-26,Megenorphine,Antimalarial,Frankfurt Plant,Prohaska-Kuhic,Poland,25,Truck,2017-09-02,2017-08-31,3795.76,804.8,SHIPPED
SHP004777,2019-01-24,Halciramine,Antimalarial, Frankfurt Plant  , Romaguera-Fay  ,Germany,128,Truck,2019-01-31,2019-01-30,530.51,891.2,Delivered
SHP004778,2017-02-09,Trazozaprine,Mood Stabilizers, FRANKFURT PLANT  ,Schuppe Inc,Poland,93,Air,2017-02-16,2017-02-16,3959.81,68.5,Delivered
SHP004779,2017-01-14,Quixitriptan Alanesin,Antiseptics, POZNAN SITE  ,Stehr-Champlin,Poland,99,Air,2017-01-21,2017-01-20,571.83,475.5,Delivered
SHP004780,2018-03-05,Pulmofine,Antibiotics,Warsaw Plant,Kozey-Emmerich,Germany,177,Truck,2018-03-12,2018-03-11,N/A,498.3,In Transit
SHP004781,2019-03-04,Primatate Univatol,Mood Stabilizers,Frankfurt Plant,Cassin,Poland,474,Air,2019-03-11,2019-03-09,427.31,657.3,DELIVERED
SHP004782,2017-11-22,Aciprex,Antipiretics,poznan site,Cassin,Poland,245,Air,2017-11-29,2017-11-29,2645.07,669.3,Delivered
SHP004783,2017-01-24,Adalatamine,Antiseptics, Poznan Site  ,Crist Inc,Germany,82,Truck,2017-01-31,2017-01-30,3649.54,46.1,delivered
SHP004784,2020-10-14,Araxetine,Antibiotics, Frankfurt Plant  ,Hansen Group Pharm,Germany,101,Ocean,2020-10-21,2020-10-20,3904.49,287.7,Shipped
SHP004785,2017-09-15,Choriogestrel,Antiseptics,frankfurt plant, Carter-Conn  ,Poland,65,Ocean,2017-09-22,2017-09-20,720.41,742.7,PENDING
SHP004786,2019-06-26,Pitodomide,Antimalarial,Munich Plant,Lockman,Germany,39,,2019-07-03,2019-07-01,3965.84,455.5,Delivered
SHP004787,2017-08-30,Symbiroban,Antibiotics,Poznan Site,Erdman,Germany,114,Air Charter,2017-09-06,2017-09-05,4836.85,207.1,DELIVERED
SHP004788,2019-09-24,Symdocet,Antipiretics,poznan site,Daugherty-Rempel,Germany,63,Truck,2019-10-01,2019-10-06,4575.35,549.3,DELIVERED
SHP004789,2019-04-29,Ketamara Evogel,Antipiretics,Poznan Site,Bashirian-Kassulke,Germany,253,Ocean,2019-05-06,2019-05-06,284.64,352.7,in transit
SHP004790,2017-07-01,Antaparin Varizyme,Mood Stabilizers, munich plant  , Rogahn-Klein  ,Poland,25,Truck,2017-07-08,2017-07-09,2003.51,146.7,Shipped
SHP004791,2018-04-08,Adtiza Gammaluble,Antibiotics, Warsaw Plant  , Gottlieb-Cruickshank  ,Poland,182,Air Charter,2018-04-15,2018-04-13,230.63,864.2,delivered
SHP004792,2019-10-11,Paronium Atracustone,Analgesics,MUNICH PLANT,Lesch,Germany,103,Ocean,2019-10-18,2019-10-16,4511.87,271.1,cancelled
SHP004793,2020-10-30,Acelimus,Analgesics,Warsaw Plant,Hansen Group Pharm,Germany,-261,Ocean,2020-11-06,2020-11-06,59.93,668.1,Shipped
SHP004794,2017-10-24,Decidenu Galantrigine,Antipiretics, munich plant  ,Gerlach LLC,Germany,107,Air Charter,2017-10-31,2017-10-31,3914.3,45.9,Delivered
SHP004795,2020-11-26,Requimadin,Antimalarial,krakow facility,Rohan and Sons,Germany,103,Air Charter,2020-12-03,2020-12-02,1151.24,828.3,Delivered
SHP004796,2017-04-13,Imiformin Transmunex,Antibiotics,FRANKFURT PLANT,Gottlieb-Cruickshank,Poland,126,Air,2017-04-20,2017-04-18,459.11,161.2,PENDING
SHP004797,2018-12-10,Symbitrim,Analgesics,MUNICH PLANT,Lindgren-Simonis Pharm,Poland,110,Air,2018-12-17,2018-12-17,4037.84,759.2,In Transit
SHP004798,2018-06-16,Effidomide Evofribrate,Antiseptics, Warsaw Plant  ,Lindgren-Simonis Pharm,Poland,77,Air,2018-06-23,2018-06-21,4208.69,584.8,Delivered
SHP004799,2019-10-23, Alemtuvatol Megalinum  ,Analgesics,Krakow Facility,Stehr-Champlin,Poland,11,Air,2019-10-30,2019-10-28,151.21,367.0,pending
SHP004800,2019-07-31,Aggretisol,Antimalarial,krakow facility,Kris LLC,Poland,153,Air Charter,2019-08-07,2019-08-15,4674.4,802.9,Delivered
SHP004801,2019-11-22,Ceftatana Serolamide,Antipiretics, Munich Plant  ,Schuppe Inc,Poland,16,Air,2019-11-29,2019-11-27,1899.83,792.4,Delivered
SHP004802,2017-12-12, Ampysin  ,Analgesics, Krakow Facility  ,Schaefer LLC,Germany,134,Air,2017-12-19,2017-12-18,N/A,807.8,Cancelled
SHP004803,2018-05-29,Sevotrana Tiafoxin,Analgesics,Krakow Facility,Gleason,Germany,117,Ocean,2018-06-05,2018-06-05,1688.43,764.3,shipped
SHP004804,2020-04-18, Allomenda  ,Antipiretics,Poznan Site, Nader-Gaylord  ,Germany,31,Air Charter,2020-04-25,2020-04-28,2489.39,129.8,delivered
SHP004805,2020-12-05,Magnemunex,Antiseptics, Munich Plant  ,Kris LLC,Poland,254,Air Charter,2020-12-12,2020-12-12,2846.39,53.5,PENDING
SHP004806,2019-03-20, Paronium Atracustone  ,Analgesics, MUNICH PLANT  ,Nader-Gaylord,Germany,14,Truck,2019-03-27,2019-03-25,303.2,151.9,in transit
SHP004807,2020-02-12,Kinenadryl,Antipiretics,Poznan Site, Carter-Conn  ,Poland,42,Air,2020-02-19,2020-02-18,918.0,647.2,shipped
SHP004808,2017-01-25,Proprabax,Analgesics,WARSAW PLANT, Crist Inc  ,Germany,47,Air,2017-02-01,2017-01-31,2628.79,83.6,Shipped
SHP004809,2020-04-13,Abtasol,Antiseptics,Munich Plant,Kozey-Emmerich,Germany,372,Air,2020-04-20,2020-04-20,235.28,439.0,Delivered
SHP004810,2017-07-30,Dexacilin Triline,Analgesics, MUNICH PLANT  ,Lockman,Germany,150,Truck,2017-08-06,2017-08-06,642.76,181.3,Delivered
SHP004811,2017-12-26, Relenstrel Exurabine  ,Antibiotics, WARSAW PLANT  ,Schaefer LLC,Germany,35,Truck,2018-01-02,2017-12-31,3354.83,472.4,DELIVERED
SHP004812,2017-08-29,Adideine,Mood Stabilizers,Krakow Facility,Rohan and Sons,Germany,108,Ocean,2017-09-05,2017-09-13,2763.49,170.8,Delivered
SHP004813,2019-10-24,Alglutriptan,Analgesics,POZNAN SITE,Kozey-Emmerich,Germany,49,Truck,2019-10-31,2019-10-30,3727.43,267.0,In Transit
SHP004814,2018-09-25,Effidomide Evofribrate,Antiseptics, Warsaw Plant  ,Hansen Group Pharm,Germany,167,Air Charter,2018-10-02,2018-10-06,292.55,510.6,DELIVERED
SHP004815,2019-08-13, Decidenu Galantrigine  ,Antipiretics,MUNICH PLANT,Koss,Germany,787,Ocean,2019-08-20,2019-08-20,4896.26,266.0,In Transit
SHP004816,2020-12-27,Lovavatol Azelavarix,Mood Stabilizers,frankfurt plant,Smith Inc,Poland,42,Truck,2021-01-03,2021-01-03,3603.08,831.5,Delivered
SHP004817,2018-11-24,Lovephilus,Analgesics, Poznan Site  ,Cassin,Poland,25,Ocean,2018-12-01,2018-11-29,3595.72,530.0,DELIVERED
SHP004818,2019-09-28, Secrelazine Insonamic  ,Antipiretics,Munich Plant, Cassin  ,Poland,184,Air,2019-10-05,2019-10-03,1631.47,584.5,delivered
SHP004819,2018-01-19,Allomenda,Antipiretics,poznan site,Rogahn-Klein,Poland,76,Air,2018-01-26,2018-01-24,4751.77,63.7,DELIVERED
SHP004820,2020-08-28, Zarostral  ,Antipiretics,Warsaw Plant, Erdman  ,Germany,211,Ocean,2020-09-04,2020-09-04,2164.81,273.9,Delivered
SHP004821,2020-02-25,Primapion,Antibiotics,Poznan Site, Gleason  ,Germany,213,Air Charter,2020-03-03,2020-03-02,1102.93,815.7,pending
SHP004822,2017-11-01, Lovephilus  ,Analgesics,Poznan Site,Gottlieb-Cruickshank,Poland,17,Air,2017-11-08,2017-11-07,2539.89,599.7,delivered
SHP004823,2020-08-04,Ketastadil,Analgesics,Frankfurt Plant,Erdman,Germany,93,Ocean,2020-08-11,2020-08-09,3298.81,363.0,Delivered
SHP004824,2019-01-01,Adrecetam Barazoxane,Antimalarial,Poznan Site,Crist Inc,Germany,67,Air,2019-01-08,2019-01-06,973.71,797.0,DELIVERED
SHP004825,2017-02-07,Ribabyclor,Antiseptics,warsaw plant, Rohan  ,Poland,21,Air,2017-02-14,2017-02-14,4376.45,334.9,Delivered
SHP004826,2019-08-13,Atomorelin,Analgesics,WARSAW PLANT,Stehr-Champlin,Poland,213,Truck,2019-08-20,2019-08-27,2841.92,66.3,Shipped
SHP004827,2017-03-23,Tesnorphine Silotamine,Antibiotics,Munich Plant,Erdman,Germany,49,Air Charter,2017-03-30,2017-03-29,1074.89,348.0,In Transit
SHP004828,2020-04-02, Amamadin  ,Antimalarial,Munich Plant, Graham and Sons  ,Poland,411,Truck,2020-04-09,2020-04-07,4613.12,396.9,Delivered
SHP004829,2018-09-13, Claricriptine Adaferol  ,Antibiotics, frankfurt plant  ,Carter-Conn,Poland,78,Ocean,2018-09-20,2018-09-18,1273.01,893.0,In Transit
SHP004830,2020-02-24,Apromin,Antiseptics, poznan site  ,Carter-Conn,Poland,449,Air,2020-03-02,2020-03-01,679.73,70.8,DELIVERED
SHP004831,2019-03-25,Proderal,Antiseptics,Munich Plant,Nader-Gaylord,Germany,182,Air,2019-04-01,2019-03-30,786.59,525.0,Delivered
SHP004832,2020-06-30,Liomulin,Mood Stabilizers,Munich Plant, Smith Inc  ,Poland,234,Ocean,2020-07-07,2020-07-06,2175.15,335.1,Delivered
SHP004833,2017-01-29,Duraprazole Agalsixolol,Antiseptics,FRANKFURT PLANT,Erdman,Germany,113,Air Charter,2017-02-05,2017-02-04,4919.65,685.8,Shipped
SHP004834,2019-12-08, Cogxone Levanide  ,Antimalarial,Poznan Site, Lockman  ,Germany,136,Ocean,2019-12-15,2019-12-15,303.56,389.8,Delivered
SHP004835,2018-07-14,Kinovatol,Analgesics, Munich Plant  ,Gleason,Germany,175,Air,2018-07-21,2018-07-29,3628.1,771.4,DELIVERED
SHP004836,2019-06-01,Stelazolid,Antimalarial,poznan site,Schaefer LLC,Germany,46,Air,2019-06-08,2019-06-11,3545.99,800.0,Shipped
SHP004837,2019-02-05,Halcifergen Nevazone,Antimalarial,WARSAW PLANT,Lesch,Germany,56,Air,2019-02-12,2019-02-11,463.33,529.7,delivered
SHP004838,2020-06-22,Aggrakine,Antiseptics, Poznan Site  ,Beier,Poland,105,Truck,2020-06-29,2020-06-28,1221.83,761.5,Delivered
SHP004839,2020-09-11,Factolamide,Antiseptics,warsaw plant,Lockman,Germany,113,Air Charter,2020-09-18,2020-09-16,4468.29,541.9,Delivered
SHP004840,2020-02-05,Claricriptine Adaferol,Antibiotics,frankfurt plant, Welch-Langworth  ,Germany,110,Truck,2020-02-12,2020-02-10,3809.3,760.9,Delivered
SHP004841,2019-06-04,Atrabicin Alkerotec,Antiseptics,krakow facility, Schaefer LLC  ,Germany,40,Air,2019-06-11,2019-06-10,2613.27,522.2,Delivered
SHP004842,2018-05-04,Novakyn Tracprox,Antiseptics,Poznan Site,Rohan and Sons,Germany,160,Air,2018-05-11,2018-05-10,4906.74,501.2,delivered
SHP004843,2018-03-05,Claripenem,Antibiotics,WARSAW PLANT,Nader-Gaylord,Germany,170,Ocean,2018-03-12,2018-03-10,4630.57,874.8,Delivered
SHP004844,2019-01-10,Propralamide Dexlanzolam,Mood Stabilizers,krakow facility,Schaefer LLC,Germany,23,Air Charter,2019-01-17,2019-01-17,110.91,587.2,Delivered
SHP004845,2018-04-02,Acelimus,Analgesics,Warsaw Plant,Hansen Group Pharm,Germany,114,Air Charter,2018-04-09,2018-04-09,1043.37,,DELIVERED
SHP004846,2017-12-11,Algluconium Dorzofoxin,Antibiotics, Munich Plant  ,Cassin,Poland,114,Truck,2017-12-18,2017-12-16,2445.46,345.2,Delivered
SHP004847,2018-03-11,Clinicilin Pentozone,Antimalarial,munich plant,Gerlach LLC,Germany,79,Air Charter,2018-03-18,2018-03-17,948.27,168.4,Delivered
SHP004848,2019-12-12, Victomax  ,Analgesics, Frankfurt Plant  ,Koss,Germany,40,Ocean,2019-12-19,2019-12-18,4045.7,90.9,delivered
SHP004849,2017-11-02, Ciclonazol  ,Antiseptics,krakow facility,Bashirian-Kassulke,Germany,292,Ocean,2017-11-09,2017-11-07,2146.02,413.4,delivered
SHP004850,2017-09-08,Aquamycin Lacoran,Analgesics, WARSAW PLANT  ,Daugherty-Rempel,Germany,111,Ocean,2017-09-15,2017-09-14,3024.1,545.5,In Transit
