Distributor,Customer Name,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Name of Sales Rep,Manager,Sales Team
Prohaska-Kuhic ,Gerlach LLC ,Krzeszowice,Poland,50.1333,19.6333,Hospital,Government,Apronazol,Antibiotics,4,472,1888,January,2018,Sheila Stones,Britanny Bold,Delta
Prohaska-Kuhic ,Will and Sons Pharmaceutical Limited,Pozna??,Poland,52.4,16.9167,Hospital,Government,Rebedase Aplencor,Mood Stabilizers,4,180,720,January,2018,Abigail Thompson,Tracy Banks,Bravo
Prohaska-Kuhic ,Moore PLC Pharmaceutical Ltd,??om??a,Poland,53.1833,22.0833,Pharmacy,Retail,Angioparin Brimosumab,Mood Stabilizers,44,682,30008,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,"Balistreri, Torp and Gulgowski Pharmacy",Che??m??a,Poland,53.2,18.6,Hospital,Private,Cricane Acamsumab,Antiseptics,6,22,132,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,"Kub, Von and Herzog Pharmacy",Wschowa,Poland,51.8,16.3,Hospital,Private,Acelimus,Analgesics,14,746,10444,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Brakus, Rempel and Harber Pharma Plc",Nowy Targ,Poland,49.4833,20.0333,Pharmacy,Institution,Dantocept Ferurenone,Antiseptics,10,307,3070,January,2018,Stella Given,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Daugherty-Rempel Pharma Plc,Be????yce,Poland,51.1833,22.2667,Hospital,Government,Aprerase,Antipiretics,120,726,87120,January,2018,Anne Wu,Britanny Bold,Delta
Prohaska-Kuhic ,Lockman Ltd ,Po??aniec,Poland,50.4333,21.2833,Pharmacy,Institution,Adriafinil Ehtymara,Antiseptics,120,535,64200,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,Kling Inc Pharmaceutical Ltd,Ostrowiec ??wi??tokrzyski,Poland,50.9333,21.4,Pharmacy,Institution,Acycnafine Microvate,Mood Stabilizers,12,658,7896,January,2018,Stella Given,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Funk, Ratke and Heaney Pharmacy",Prabuty,Poland,53.7558,19.1975,Hospital,Government,Primapion,Antibiotics,60,492,29520,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,Waelchi LLC Pharmacy,Katowice,Poland,50.25,19,Hospital,Government,Solasteride,Mood Stabilizers,7,520,3640,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,Schaefer Group Pharmaceutical Limited,Ustro??,Poland,49.7167,18.8167,Hospital,Government,Solasteride,Mood Stabilizers,3,520,1560,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,Ondricka Ltd Pharmacy,??winouj??cie,Poland,53.9167,14.25,Hospital,Government,Araxetine,Antibiotics,6,450,2700,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Morphizolid Tianalin,Mood Stabilizers,30,742,22260,January,2018,Abigail Thompson,Tracy Banks,Bravo
Prohaska-Kuhic ,Kertzmann-Ward Pharma Plc,Opoczno,Poland,51.3833,20.2833,Pharmacy,Institution,Abilovir Aprotasol,Antipiretics,30,269,8070,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Bashirian-Kassulke Pharma Plc,Krak??w,Poland,50.0614,19.9372,Hospital,Private,Alarudin Azarolac,Mood Stabilizers,30,567,17010,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,"Effertz, Heaney and Tillman Pharmaceutical Ltd",Jaworzno,Poland,50.2,19.275,Hospital,Government,Vibratosine Alemtrace,Antibiotics,10,269,2690,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,"Ondricka, Rosenbaum and Beahan ",Starogard Gda??ski,Poland,53.9667,18.5333,Hospital,Government,Aciprex,Antipiretics,4,421,1684,January,2018,Thompson Crawford,James Goodwill,Alfa
Prohaska-Kuhic ,"Erdman, Senger and Oberbrunner Pharm",Rawa Mazowiecka,Poland,51.7667,20.25,Pharmacy,Retail,Betanem,Analgesics,4,611,2444,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",D??browa G??rnicza,Poland,50.3239,19.1947,Hospital,Government,Aclonuma,Antimalarial,4,474,1896,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,Lockman Ltd ,Po??aniec,Poland,50.4333,21.2833,Pharmacy,Institution,Primapion,Antibiotics,3,492,1476,January,2018,Abigail Thompson,Tracy Banks,Bravo
Prohaska-Kuhic ,Botsford PLC Pharmacy,Pabianice,Poland,51.6642,19.35,Pharmacy,Institution,Invisteride Diclomycin,Mood Stabilizers,10,452,4520,January,2018,Anne Wu,Britanny Bold,Delta
Prohaska-Kuhic ,Mante-Grady Pharm,Lubacz??w,Poland,50.1556,23.123,Pharmacy,Institution,Acelimus,Analgesics,20,746,14920,January,2018,Sheila Stones,Britanny Bold,Delta
Prohaska-Kuhic ,Funk and Sons Pharmaceutical Limited,Tarnobrzeg,Poland,50.5833,21.6833,Pharmacy,Retail,Malaxolol Aeroprosyn,Antiseptics,10,502,5020,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Blick, Pacocha and Schowalter ",Inowroc??aw,Poland,52.7958,18.2611,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,2,460,920,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,Hermiston and Sons Pharma Plc,Bochnia,Poland,49.9833,20.4333,Pharmacy,Institution,Xenaderal,Mood Stabilizers,30,311,9330,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,Jakubowski Inc Pharmaceutical Limited,Boles??awiec,Poland,51.2667,15.5667,Pharmacy,Retail,Atomorelin,Analgesics,6,555,3330,January,2018,Steve Pepple,Tracy Banks,Bravo
Prohaska-Kuhic ,Streich PLC Pharmaceutical Limited,Przemy??l,Poland,49.785,22.7673,Pharmacy,Institution,Oxymotroban Fexoformin,Analgesics,6,458,2748,January,2018,Thompson Crawford,James Goodwill,Alfa
Prohaska-Kuhic ,Bashirian-Kassulke Pharma Plc,Krak??w,Poland,50.0614,19.9372,Hospital,Private,Sumanazole,Analgesics,6,529,3174,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Wunsch, Mills and Walter ",Kielce,Poland,50.8725,20.6319,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,30,722,21660,January,2018,Jessica Smith,Britanny Bold,Delta
Prohaska-Kuhic ,"Hahn, Rutherford and Gislason Pharmaceutical Limited",??aziska G??rne,Poland,50.15,18.8333,Hospital,Private,Aggrakine,Antiseptics,4,47,188,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Kilback, Beer and Batz Pharma Plc",Kutno,Poland,52.2333,19.3667,Pharmacy,Retail,Tracdomide,Antipiretics,10,548,5480,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,Reilly Ltd ,M??awa,Poland,53.1167,20.3667,Pharmacy,Retail,Lioletine Refliruvax,Analgesics,6,435,2610,January,2018,Thompson Crawford,James Goodwill,Alfa
Prohaska-Kuhic ,Rowe PLC Pharmaceutical Ltd,K??ty,Poland,49.8821,19.2233,Pharmacy,Institution,Ibruferon,Antiseptics,30,82,2460,January,2018,Steve Pepple,Tracy Banks,Bravo
Prohaska-Kuhic ,Botsford and Sons Pharmaceutical Ltd,Ko??obrzeg,Poland,54.1667,15.5667,Pharmacy,Institution,Neuropogen Empibax,Analgesics,6,605,3630,January,2018,Sheila Stones,Britanny Bold,Delta
Prohaska-Kuhic ,Trantow LLC Pharma Plc,Braniewo,Poland,54.3833,19.8333,Pharmacy,Retail,Factolamide,Antiseptics,6,345,2070,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Prohaska-Kuhic Pharmacy,Wis??a,Poland,49.6667,18.8667,Pharmacy,Institution,Palodizem,Mood Stabilizers,12,201,2412,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Kozey Ltd Pharmaceutical Ltd,Bielsk Podlaski,Poland,52.7667,23.2,Hospital,Government,Zithrotrol,Antiseptics,30,137,4110,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Hepavice,Mood Stabilizers,5,140,700,January,2018,Steve Pepple,Tracy Banks,Bravo
Prohaska-Kuhic ,"Schinner, Gaylord and Treutel Pharmaceutical Ltd",D??browa G??rnicza,Poland,50.3239,19.1947,Hospital,Government,Clinicilin Pentozone,Antimalarial,1,112,112,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Kshlerin, Ryan and Leuschke Pharma Plc",Zielona G??ra,Poland,51.9397,15.505,Hospital,Government,Clinolan Pitoletra,Mood Stabilizers,120,130,15600,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Bayer LLC Pharmaceutical Ltd,Byt??w,Poland,54.1667,17.5,Hospital,Private,Immurenol Temarate,Antipiretics,60,303,18180,January,2018,Steve Pepple,Tracy Banks,Bravo
Prohaska-Kuhic ,"Spinka, Schowalter and Conn Pharmaceutical Limited",Bi??goraj,Poland,50.55,22.7333,Pharmacy,Institution,Agalsiline,Mood Stabilizers,60,64,3840,January,2018,Thompson Crawford,James Goodwill,Alfa
Prohaska-Kuhic ,Feest-Roob Pharmaceutical Ltd,Wolsztyn,Poland,52.1167,16.1167,Pharmacy,Institution,Cogxone Levanide,Antimalarial,6,686,4116,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Casper, Hyatt and Jakubowski Pharmaceutical Limited",Otwock,Poland,52.1167,21.2667,Hospital,Government,Acycnafine Microvate,Mood Stabilizers,20,658,13160,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,Kertzmann-Ward Pharma Plc,Opoczno,Poland,51.3833,20.2833,Pharmacy,Institution,Magneprex,Antimalarial,6,187,1122,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Biotasol Siloderm,Antiseptics,10,373,3730,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Okuneva-Corkery ,Kostrzyn nad Odr??,Poland,52.5883,14.6667,Hospital,Government,Comzyme,Antibiotics,4,114,456,January,2018,Stella Given,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Brakus, Rempel and Harber Pharma Plc",Nowy Targ,Poland,49.4833,20.0333,Pharmacy,Institution,Cyclovital,Antimalarial,4,677,2708,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,"Beahan, Littel and Ondricka Pharmacy",????czyca,Poland,52.0583,19.2,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,5,722,3610,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,Keeling LLC Pharmacy,Olsztyn,Poland,53.78,20.4942,Pharmacy,Retail,Halcifergen Nevazone,Antimalarial,4,710,2840,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Walter Ltd ,K??trzyn,Poland,54.0833,21.3833,Pharmacy,Institution,Apromin,Antiseptics,10,375,3750,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,Hayes-Kilback Pharmaceutical Ltd,??ary,Poland,51.6333,15.1333,Pharmacy,Retail,Zarostral,Antipiretics,10,141,1410,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,"Brakus, Rempel and Harber Pharma Plc",Nowy Targ,Poland,49.4833,20.0333,Pharmacy,Institution,Symbitrim,Analgesics,300,536,160800,January,2018,Abigail Thompson,Tracy Banks,Bravo
Prohaska-Kuhic ,Feest-Roob Pharmaceutical Ltd,Wolsztyn,Poland,52.1167,16.1167,Pharmacy,Institution,Immurenol Temarate,Antipiretics,6,303,1818,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Lockman-Welch Pharm,Bytom,Poland,50.347,18.923,Hospital,Government,Claripenem,Antibiotics,6,448,2688,January,2018,Stella Given,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Balistreri Group Pharmaceutical Ltd,Prudnik,Poland,50.3197,17.5792,Pharmacy,Institution,Antilamin Clinbital,Antibiotics,10,664,6640,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,"Hirthe, Williamson and Macejkovic Pharma Plc",Brzeg,Poland,50.8667,17.4833,Hospital,Government,Proderal,Antiseptics,60,34,2040,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Koss-Beier ,Nak??o nad Noteci??,Poland,53.1421,17.6018,Pharmacy,Retail,Adtiza Gammaluble,Antibiotics,30,452,13560,January,2018,Jessica Smith,Britanny Bold,Delta
Prohaska-Kuhic ,Keeling LLC Pharmacy,Olsztyn,Poland,53.78,20.4942,Pharmacy,Retail,Sevotrana Tiafoxin,Analgesics,10,460,4600,January,2018,Sheila Stones,Britanny Bold,Delta
Prohaska-Kuhic ,Schimmel-Waelchi Pharmaceutical Ltd,Grodzisk Mazowiecki,Poland,52.1039,20.6337,Hospital,Government,Formolovir Amanferon,Analgesics,150,191,28650,January,2018,Mary Gerrard,Britanny Bold,Delta
Prohaska-Kuhic ,Kutch-Marks Pharm,Che??m,Poland,51.1333,23.4833,Hospital,Private,Amcibax Amcikeran,Analgesics,48,319,15312,January,2018,Morris Garcia,Tracy Banks,Bravo
Prohaska-Kuhic ,Powlowski-Buckridge Pharma Plc,Ustka,Poland,54.5805,16.8619,Hospital,Private,Insozyme,Antiseptics,8,655,5240,January,2018,Alan Ray,James Goodwill,Alfa
Prohaska-Kuhic ,Botsford and Sons Pharmaceutical Ltd,Ko??obrzeg,Poland,54.1667,15.5667,Pharmacy,Institution,Afluferon Entrarenone,Antimalarial,4,104,416,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Ritchie-Rodriguez Pharm,??uk??w,Poland,51.9167,22.3833,Pharmacy,Retail,Betanem,Analgesics,48,611,29328,January,2018,Steve Pepple,Tracy Banks,Bravo
Prohaska-Kuhic ,Breitenberg-Kuhn Pharmacy,Radom,Poland,51.4036,21.1567,Hospital,Private,Duraprazole Agalsixolol,Antiseptics,10,375,3750,January,2018,Anne Wu,Britanny Bold,Delta
Prohaska-Kuhic ,"Balistreri, Torp and Gulgowski Pharmacy",Che??m??a,Poland,53.2,18.6,Hospital,Private,Thionide,Analgesics,240,113,27120,January,2018,Jessica Smith,Britanny Bold,Delta
Prohaska-Kuhic ,Carter-Conn Pharma Plc,Brwin??w,Poland,52.1417,20.7167,Hospital,Private,Acycpex,Mood Stabilizers,6,510,3060,January,2018,Erica Jones,James Goodwill,Alfa
Prohaska-Kuhic ,Nader-Borer Pharma Plc,Bielawa,Poland,50.6908,16.623,Pharmacy,Retail,Zithrotrol,Antiseptics,6,137,822,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Prohaska-Kuhic ,Ondricka Ltd Pharmacy,??winouj??cie,Poland,53.9167,14.25,Hospital,Government,Apronazol,Antibiotics,24,472,11328,January,2018,Anne Wu,Britanny Bold,Delta
Prohaska-Kuhic ,Keeling LLC Pharmacy,Olsztyn,Poland,53.78,20.4942,Pharmacy,Retail,Lovepion,Antiseptics,1,544,544,January,2018,Abigail Thompson,Tracy Banks,Bravo
Prohaska-Kuhic ,Pfeffer-Hodkiewicz Pharmaceutical Ltd,Szczytno,Poland,53.5628,20.9853,Hospital,Government,Halcifergen Nevazone,Antimalarial,9,710,6390,January,2018,Thompson Crawford,James Goodwill,Alfa
Smith Inc ,Koss Ltd Pharmaceutical Limited,Lw??wek ??l??ski,Poland,51.1167,15.5833,Hospital,Private,Epzipitant,Analgesics,26,778,20228,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,"Spinka, Schowalter and Conn Pharmaceutical Limited",Bi??goraj,Poland,50.55,22.7333,Pharmacy,Institution,Kiovax Tercorolac,Analgesics,3,722,2166,January,2018,Erica Jones,James Goodwill,Alfa
Smith Inc ,Nader-Gaylord Pharmaceutical Ltd,????d??,Poland,51.7769,19.4547,Pharmacy,Retail,Kiovax Tercorolac,Analgesics,5,722,3610,January,2018,Jessica Smith,Britanny Bold,Delta
Smith Inc ,Kunze PLC Pharm,Dar??owo,Poland,54.4167,16.4167,Hospital,Private,Pulmofine,Antibiotics,10,688,6880,January,2018,Morris Garcia,Tracy Banks,Bravo
Smith Inc ,Moore PLC Pharmaceutical Ltd,??om??a,Poland,53.1833,22.0833,Pharmacy,Retail,Aldevac,Analgesics,15,26,390,January,2018,Steve Pepple,Tracy Banks,Bravo
Smith Inc ,"McClure, Zemlak and Dibbert Pharma Plc",Gda??sk,Poland,54.3667,18.6333,Pharmacy,Retail,Cordamectin Actolamin,Antipiretics,10,367,3670,January,2018,Mary Gerrard,Britanny Bold,Delta
Smith Inc ,Schaden-Hirthe Pharmaceutical Ltd,??widnica,Poland,50.8438,16.4886,Pharmacy,Institution,Hydroxyprosyn,Antibiotics,6,220,1320,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,Rogahn-Klein Pharmacy,Koronowo,Poland,53.3137,17.937,Hospital,Private,Lacoplex Hyaluvance,Mood Stabilizers,24,334,8016,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,Beier PLC Pharmacy,W??oc??awek,Poland,52.65,19.05,Hospital,Private,Megenorphine,Antimalarial,4,402,1608,January,2018,Jessica Smith,Britanny Bold,Delta
Smith Inc ,"Hirthe, Williamson and Macejkovic Pharma Plc",Brzeg,Poland,50.8667,17.4833,Hospital,Government,Topitaine,Mood Stabilizers,6,517,3102,January,2018,Erica Jones,James Goodwill,Alfa
Smith Inc ,Denesik-Hintz Pharm,Mi??dzyrzec Podlaski,Poland,51.9833,22.8,Pharmacy,Retail,Algluconium Dorzofoxin,Antibiotics,4,611,2444,January,2018,Mary Gerrard,Britanny Bold,Delta
Smith Inc ,Welch-Langworth ,Warsaw,Poland,52.2167,21.0333,Pharmacy,Retail,Ketamara Evogel,Antipiretics,10,704,7040,January,2018,Thompson Crawford,James Goodwill,Alfa
Smith Inc ,Feest PLC ,??wiecie,Poland,53.4167,18.4333,Pharmacy,Retail,Diprolimus,Antiseptics,5,634,3170,January,2018,Abigail Thompson,Tracy Banks,Bravo
Smith Inc ,Walsh-Brown Pharmacy,Chorz??w,Poland,50.3,18.95,Pharmacy,Retail,Solasteride,Mood Stabilizers,5,520,2600,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,Welch-Orn ,Che??mno,Poland,53.3492,18.4261,Hospital,Private,Primatate Univatol,Mood Stabilizers,5,172,860,January,2018,Mary Gerrard,Britanny Bold,Delta
Smith Inc ,Powlowski-Buckridge Pharma Plc,Ustka,Poland,54.5805,16.8619,Hospital,Private,Decidenu Galantrigine,Antipiretics,3,590,1770,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,Feest-Kshlerin Pharmaceutical Ltd,??widnik,Poland,51.2333,22.7,Pharmacy,Institution,Trazobalamin,Mood Stabilizers,12,762,9144,January,2018,Alan Ray,James Goodwill,Alfa
Smith Inc ,Ward Group Pharmaceutical Limited,Zabrze,Poland,50.3,18.7833,Pharmacy,Institution,Lovavatol Azelavarix,Mood Stabilizers,2,106,212,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Smith Inc ,D'Amore and Sons ,W??growiec,Poland,52.8,17.2,Hospital,Private,Cyclovital,Antimalarial,3,677,2031,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,"McClure, Zemlak and Dibbert Pharmaceutical Limited",K??rnik,Poland,52.2367,17.0986,Hospital,Private,Enzastryl,Antiseptics,2,26,52,January,2018,Erica Jones,James Goodwill,Alfa
Smith Inc ,"Nitzsche, Effertz and Maggio Pharmacy",Malbork,Poland,54.0285,19.0444,Hospital,Private,Abranatal Lysoprosate,Antiseptics,25,681,17025,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,"Bogan, Jacobs and Kris Pharmacy",Lubart??w,Poland,51.4667,22.6,Pharmacy,Institution,Relenvice,Antimalarial,6,459,2754,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,Boyer and Sons Pharmaceutical Limited,Wa??cz,Poland,53.2667,16.4667,Hospital,Government,Claripenem,Antibiotics,12,448,5376,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,Graham and Sons Pharmacy,Warka,Poland,51.7833,21.2,Hospital,Private,Zithrotrol,Antiseptics,5,137,685,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Smith Inc ,McCullough LLC Pharma Plc,Cz??stochowa,Poland,50.8,19.1167,Pharmacy,Retail,Secrelazine Insonamic,Antipiretics,10,694,6940,January,2018,Stella Given,Alisha Cordwell,Charlie
Smith Inc ,Daugherty-Rempel Pharma Plc,Be????yce,Poland,51.1833,22.2667,Hospital,Government,Symbisine Prednimadin,Mood Stabilizers,3,304,912,January,2018,Morris Garcia,Tracy Banks,Bravo
Smith Inc ,Mann-Waelchi Pharm,Piotrk??w Trybunalski,Poland,51.4,19.6833,Hospital,Private,Symbitrim,Analgesics,3,536,1608,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Pitodomide,Antimalarial,12,24,288,January,2018,Morris Garcia,Tracy Banks,Bravo
Smith Inc ,Pfannerstill Group Pharmaceutical Ltd,Jelcz-Laskowice,Poland,51.0333,17.3333,Pharmacy,Retail,Symbiroban,Antibiotics,10,122,1220,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,Bartoletti-Altenwerth ,Police,Poland,53.55,14.5708,Hospital,Government,Zyvance,Analgesics,10,323,3230,January,2018,Abigail Thompson,Tracy Banks,Bravo
Smith Inc ,Mraz Group Pharmacy,Piast??w,Poland,52.1833,20.85,Hospital,Private,Nisorase,Antibiotics,10,393,3930,January,2018,Stella Given,Alisha Cordwell,Charlie
Smith Inc ,"Kub, Von and Herzog Pharmacy",Wschowa,Poland,51.8,16.3,Hospital,Private,Theopril,Antipiretics,100,768,76800,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,"Nolan, DuBuque and Schultz Pharm",Wa??brzych,Poland,50.7667,16.2833,Hospital,Government,Lansopril Acribax,Antipiretics,50,492,24600,January,2018,Alan Ray,James Goodwill,Alfa
Smith Inc ,Will and Sons Pharmaceutical Limited,Pozna??,Poland,52.4,16.9167,Hospital,Government,Topitaine,Mood Stabilizers,20,517,10340,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,"Rosenbaum, Klein and Herzog ",Zb??szy??,Poland,52.2531,15.9178,Hospital,Private,Tacrodomide,Antipiretics,24,420,10080,January,2018,Erica Jones,James Goodwill,Alfa
Smith Inc ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Lovephilus,Analgesics,3,582,1746,January,2018,Abigail Thompson,Tracy Banks,Bravo
Smith Inc ,Buckridge-Davis ,Legnica,Poland,51.2101,16.1619,Hospital,Private,Betanem,Analgesics,10,611,6110,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,Schaefer-Rolfson ,Niepo??omice,Poland,50.0339,20.2172,Hospital,Private,Alpharolac,Antipiretics,10,533,5330,January,2018,Steve Pepple,Tracy Banks,Bravo
Smith Inc ,Will and Sons Pharmaceutical Limited,Pozna??,Poland,52.4,16.9167,Hospital,Government,Travoloride,Antiseptics,10,785,7850,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,"Hills, Stroman and Ernser Pharm",Pu??tusk,Poland,52.7025,21.0828,Hospital,Private,Magneprex,Antimalarial,30,187,5610,January,2018,Sheila Stones,Britanny Bold,Delta
Smith Inc ,Schmitt LLC Pharm,Nysa,Poland,50.4738,17.3344,Pharmacy,Retail,Factolamide,Antiseptics,20,345,6900,January,2018,Anne Wu,Britanny Bold,Delta
Smith Inc ,"Greenholt, Donnelly and O'Reilly Pharmaceutical Limited",Rumia,Poland,54.5667,18.4,Pharmacy,Retail,Rositroban,Mood Stabilizers,100,481,48100,January,2018,Mary Gerrard,Britanny Bold,Delta
Smith Inc ,Heller-Abernathy ,Brzeg Dolny,Poland,51.273,16.7081,Hospital,Private,Pulmogen Alitora,Antiseptics,10,647,6470,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Smith Inc ,Yundt-Crona Pharmaceutical Ltd,Siemiatycze,Poland,52.4272,22.8625,Hospital,Private,Atrabicin Alkerotec,Antiseptics,4,249,996,January,2018,Abigail Thompson,Tracy Banks,Bravo
Smith Inc ,Balistreri Group Pharmaceutical Ltd,Prudnik,Poland,50.3197,17.5792,Pharmacy,Institution,Adideine,Mood Stabilizers,100,678,67800,January,2018,Daniel Gates,Alisha Cordwell,Charlie
Smith Inc ,Hayes-Kilback Pharmaceutical Ltd,??ary,Poland,51.6333,15.1333,Pharmacy,Retail,Penitrana,Analgesics,36,179,6444,January,2018,Thompson Crawford,James Goodwill,Alfa
Smith Inc ,"Schmitt, Berge and Haley Pharma Plc",K??odzko,Poland,50.4378,16.6528,Hospital,Private,Symdocet,Antipiretics,20,470,9400,January,2018,Morris Garcia,Tracy Banks,Bravo
Smith Inc ,"Kuphal, D'Amore and Bode Pharmaceutical Ltd",Szczecin,Poland,53.4247,14.5553,Pharmacy,Retail,Cogxone Levanide,Antimalarial,10,686,6860,January,2018,Steve Pepple,Tracy Banks,Bravo
Smith Inc ,Moore PLC Pharmaceutical Ltd,??om??a,Poland,53.1833,22.0833,Pharmacy,Retail,Panpion,Antiseptics,5,692,3460,January,2018,Jimmy Grey,Alisha Cordwell,Charlie
Smith Inc ,Purdy Ltd Pharmaceutical Limited,G??ucho??azy,Poland,50.3131,17.3742,Hospital,Government,Zynosine,Antimalarial,5,74,370,January,2018,Daniel Gates,Alisha Cordwell,Charlie
