RecordID,SnapshotDate,ProductName,ProductClass,ManufacturingSite,BatchNumber,ExpiryDate,StorageCondition,WarehouseCountry,QuantityOnHand,ReorderLevel,StockoutFlag
INV001945,2020-03-24, Cyclovital  ,Antimalarial, Munich Plant  ,B2003-7452,2021-11-18,Refrigerated,Germany,6658,199,No
INV001946,2017-09-19, Alimmethate Insudase  ,Analgesics,KRAKOW FACILITY,B1709-6674,2019-07-23,Refrigerated,Poland,9103,230,No
INV001947,2017-09-21,Cephovelam,Mood Stabilizers, munich plant  ,B1709-5343,2018-09-20,CONTROLLED SUBSTANCE,Germany,4866,119,No
INV001948,2018-07-05, Raparidol  ,Mood Stabilizers,KRAKOW FACILITY,B1807-3738,2019-05-06,room temperature,Poland,5713,136,FALSE
INV001949,2017-03-13,Vibratosine Alemtrace,Antibiotics,KRAKOW FACILITY,B1703-4178,2020-01-29,frozen,Poland,7312,267,No
INV001950,2020-04-21, Diprotaine  ,Antiseptics,frankfurt plant,B2004-8922,2020-09-22, controlled substance  ,Germany,577,116,FALSE
INV001951,2020-02-20,Clinolan Pitoletra,Mood Stabilizers,Munich Plant,B2002-9847,2021-09-04,room temperature,Germany,2925,73,No
INV001952,2018-12-01,Argalazine Abostryl,Antipiretics, Poznan Site  ,B1812-7331,2019-07-21,Refrigerated,Poland,8186,207,FALSE
INV001953,2018-04-19,Morphizolid Tianalin,Mood Stabilizers,Krakow Facility,B1804-7676,2020-01-20, CONTROLLED SUBSTANCE  ,Poland,7186,391,No
INV001954,2017-01-02,Tiaracil,Antipiretics,WARSAW PLANT,B1701-8735,2018-11-05,Refrigerated,Poland,4193,366,0
INV001955,2019-07-22, Veratorol Ciclovatol  ,Mood Stabilizers,POZNAN SITE,B1907-7751,2020-11-16, controlled substance  ,Poland,9379,337,No
INV001956,2018-09-30,Dantocept Ferurenone,Antiseptics,Warsaw Plant,B1809-6286,2019-12-30,ROOM TEMPERATURE,Poland,3410,345,0
INV001957,2019-04-19,Kinerinex,Antiseptics,POZNAN SITE,B1904-7629,2020-08-27,ROOM TEMPERATURE,Poland,4865,231,No
INV001958,2017-08-29,Brimorix Amonine,Antibiotics,munich plant,B1708-5594,2020-02-29,room temperature,Germany,7674,142,No
INV001959,2020-11-16,Adriafinil Ehtymara,Antiseptics, FRANKFURT PLANT  ,B2011-4367,2022-10-19,REFRIGERATED,Germany,2005,238,1
INV001960,2018-10-10,Acycpex,Mood Stabilizers,Warsaw Plant,B1810-1104,2019-10-07,room temperature,Poland,1538,147,No
INV001961,2017-06-30, Proprabax  ,Analgesics,warsaw plant,B1706-0697,2019-07-24,ROOM TEMPERATURE,Poland,2428,353,No
INV001962,2019-01-03,Xenaminphen,Antimalarial,WARSAW PLANT,B1901-4354,2019-05-24,Frozen,Poland,709,167,No
INV001963,2020-09-08,Adtiza Gammaluble,Antibiotics,warsaw plant,B2009-1939,2022-10-01, CONTROLLED SUBSTANCE  ,Poland,7775,84,No
INV001964,2017-07-09,Sumanazole,Analgesics,munich plant,B1707-4701,2019-12-26,FROZEN,Germany,3954,72,0
INV001965,2020-01-22,Secrelazine Insonamic,Antipiretics,munich plant,B2001-4744,2021-04-28,FROZEN,Germany,4946,86,Yes
INV001966,2018-12-29,Xenaminphen,Antimalarial, WARSAW PLANT  ,B1812-5714,2019-05-12, Refrigerated  ,Poland,852,273,No
INV001967,2017-02-26,Ionclotide,Analgesics,krakow facility,B1702-0856,2019-05-17,controlled substance,Poland,7807,,No
INV001968,2018-10-20,Oxymotroban Fexoformin,Analgesics,KRAKOW FACILITY,B1810-7019,2019-01-19,Refrigerated,Poland,905,149,No
INV001969,2019-11-20,Malaxolol Aeroprosyn,Antiseptics, Frankfurt Plant  ,B1911-1965,2021-05-22,frozen,Germany,4057,,No
INV001970,2019-03-24,Symdocet,Antipiretics, poznan site  ,B1903-7811,2019-10-15,Frozen,Poland,1732,143,FALSE
INV001971,2020-12-22, Zonixamine Immulinum  ,Analgesics,MUNICH PLANT,B2012-5875,2021-04-21,room temperature,Germany,7555,172,FALSE
INV001972,2020-03-18,Formolovir Amanferon,Analgesics,Munich Plant,B2003-6096,2022-03-31,room temperature,Germany,7999,72,FALSE
INV001973,2020-10-05,Travosoline Capolac,Antipiretics,Poznan Site,B2010-0947,2021-03-02, Frozen  ,Poland,6683,365,FALSE
INV001974,2019-08-22,Hepavice,Mood Stabilizers, warsaw plant  ,B1908-6843,2020-04-05,room temperature,Poland,6935,262,FALSE
INV001975,2020-02-28,Halciramine,Antimalarial, Frankfurt Plant  ,B2002-7158,2020-07-27,refrigerated,Germany,2798,89,No
INV001976,2020-06-15,Cricane Acamsumab,Antiseptics, Warsaw Plant  ,B2006-7249,2021-08-27, Refrigerated  ,Poland,3254,314,No
INV001977,2020-06-08,Insozyme,Antiseptics,Poznan Site,B2006-9529,2021-08-28,Refrigerated,Poland,5411,360,No
INV001978,2019-06-25,Cephovelam,Mood Stabilizers,Munich Plant,B1906-1904,2020-07-14, room temperature  ,Germany,5165,70,No
INV001979,2019-09-12,Cricane Acamsumab,Antiseptics,Warsaw Plant,B1909-2172,2020-07-05,controlled substance,Poland,4022,398,No
INV001980,2018-06-29, Acycnafine Microvate  ,Mood Stabilizers,Frankfurt Plant,B1806-4273,2018-11-03,ROOM TEMPERATURE,Germany,7295,335,No
INV001981,2019-12-29,Fosinofen,Antipiretics, munich plant  ,B1912-1634,2020-11-02, REFRIGERATED  ,Germany,7845,75,FALSE
INV001982,2020-03-14,Adriafinil Ehtymara,Antiseptics,FRANKFURT PLANT,B2003-2416,2021-12-28, room temperature  ,Germany,5509,128,No
INV001983,2019-02-16,Claripenem,Antibiotics,warsaw plant,B1902-2511,2022-01-10, ROOM TEMPERATURE  ,Poland,9561,295,No
INV001984,2019-03-01,Ketastadil,Analgesics, frankfurt plant  ,B1903-2085,2019-10-10,room temperature,Germany,7040,340,No
INV001985,2020-07-06,Brimorix Amonine,Antibiotics,MUNICH PLANT,B2007-4652,2023-04-06,Refrigerated,Germany,7272,392,No
INV001986,2019-04-01,Symbisine Prednimadin,Mood Stabilizers,frankfurt plant,B1904-1235,2021-08-27,Frozen,Germany,911,125,FALSE
INV001987,2018-04-25,Syntheruvax Proracin,Antimalarial, Warsaw Plant  ,B1804-7592,2020-05-07,refrigerated,Poland,1931,129,FALSE
INV001988,2017-01-22,Flutacerol,Analgesics, frankfurt plant  ,B1701-9523,2017-04-04, room temperature  ,Germany,6221,74,No
INV001989,2017-03-28,Malaxolol Aeroprosyn,Antiseptics,FRANKFURT PLANT,B1703-3325,2019-10-09, CONTROLLED SUBSTANCE  ,Germany,5513,126,No
INV001990,2020-03-31, Insozyme  ,Antiseptics,Poznan Site,B2003-8830,2022-08-12,room temperature,Poland,1773,317,No
INV001991,2019-05-31,Benzoprox,Antiseptics,KRAKOW FACILITY,B1905-6177,2020-11-02,Frozen,Poland,9782,78,No
INV001992,2018-04-27,Lansostral Acgestin,Antiseptics, Munich Plant  ,B1804-5556,2020-12-12,controlled substance,Germany,1754,299,0
INV001993,2017-04-20,Alemtuvatol Megalinum,Analgesics, krakow facility  ,B1704-1049,2018-07-15, controlled substance  ,Poland,1379,143,FALSE
INV001994,2019-09-18,Saprodeine Zanprosyn,Antibiotics, Poznan Site  ,B1909-3555,2022-05-20,controlled substance,Poland,9088,192,FALSE
INV001995,2017-01-10,Claripenem,Antibiotics, Warsaw Plant  ,B1701-4481,2018-06-06,room temperature,Poland,1149,320,No
INV001996,2018-03-04, Hemavate Spirolinum  ,Mood Stabilizers,Warsaw Plant,B1803-9474,2020-10-01,frozen,Poland,7745,342,0
INV001997,2019-05-11, Lansopril Acribax  ,Antipiretics,Poznan Site,B1905-2097,2020-02-26,Frozen,Poland,2846,263,No
INV001998,2019-02-03,Panpion,Antiseptics,Poznan Site,B1902-3222,2019-06-07,room temperature,Poland,9607,278,FALSE
INV001999,2018-01-27,Panpion,Antiseptics,POZNAN SITE,B1801-2771,2020-09-04,FROZEN,Poland,343,392,0
INV002000,2017-12-30,Benzoprox,Antiseptics, Krakow Facility  ,B1712-4090,2020-04-02, room temperature  ,Poland,4219,94,No
INV002001,2019-11-10,Ultrimax Ultriset,Antiseptics,Krakow Facility,B1911-5877,2021-03-03,controlled substance,Poland,3065,86,FALSE
INV002002,2020-03-04,Kinenadryl,Antipiretics,poznan site,B2003-1908,2022-05-01,FROZEN,Poland,8838,291,No
INV002003,2018-02-08,Sanctumine,Antimalarial,WARSAW PLANT,B1802-1239,2018-07-13,Refrigerated,Poland,6564,73,FALSE
INV002004,2017-01-09,Lovepion,Antiseptics, KRAKOW FACILITY  ,B1701-6717,2019-07-14, Frozen  ,Poland,1620,248,No
INV002005,2020-07-13,Testant,Mood Stabilizers,Warsaw Plant,B2007-6842,2022-07-31, room temperature  ,Poland,7434,145,No
INV002006,2018-10-16,Hemavate Spirolinum,Mood Stabilizers,warsaw plant,B1810-3238,2021-10-10,Refrigerated,Poland,6010,272,No
INV002007,2020-06-05,Exexone,Mood Stabilizers,munich plant,B2006-7431,2022-10-27,room temperature,Germany,423,337,No
INV002008,2020-06-10,Aggretisol,Antimalarial,Krakow Facility,B2006-5597,2023-05-28,frozen,Poland,9371,111,No
INV002009,2018-01-13,Tiaracil,Antipiretics,Warsaw Plant,B1801-4339,2020-02-15,controlled substance,Poland,8589,300,No
INV002010,2017-01-21,Brimorix Amonine,Antibiotics,munich plant,B1701-7666,2019-01-26,ROOM TEMPERATURE,Germany,6174,203,No
INV002011,2018-10-28,Atrabicin Alkerotec,Antiseptics, KRAKOW FACILITY  ,B1810-2508,2021-08-03,Refrigerated,Poland,6116,382,FALSE
INV002012,2017-12-17,Methiclotide,Antibiotics,Munich Plant,B1712-4044,2020-07-24,FROZEN,Germany,9584,91,FALSE
INV002013,2018-08-20,Algluconium Dorzofoxin,Antibiotics,Munich Plant,B1808-8064,2020-11-10, ROOM TEMPERATURE  ,Germany,1146,129,No
INV002014,2019-01-19,Diprotaine,Antiseptics,FRANKFURT PLANT,B1901-3331,2020-11-16,CONTROLLED SUBSTANCE,Germany,6340,142,No
INV002015,2020-06-26,Antilamin Clinbital,Antibiotics,FRANKFURT PLANT,B2006-8726,2022-10-04,REFRIGERATED,Germany,3627,316,FALSE
INV002016,2018-10-11,Adalatamine,Antiseptics, Poznan Site  ,B1810-6840,2021-07-11,room temperature,Poland,8792,177,No
INV002017,2019-02-09,Apronazol,Antibiotics,krakow facility,B1902-1279,2021-06-05,controlled substance,Poland,9325,358,No
INV002018,2020-03-02,Enzastryl,Antiseptics,KRAKOW FACILITY,B2003-3894,2021-07-28,Refrigerated,Poland,498,123,FALSE
INV002019,2019-07-30, Belavarix Benzabicin  ,Antibiotics,frankfurt plant,B1907-2261,2020-12-25,CONTROLLED SUBSTANCE,Germany,2267,82,No
INV002020,2018-11-30,Zynosine,Antimalarial,Warsaw Plant,B1811-8540,2019-03-06,REFRIGERATED,Poland,3777,94,FALSE
INV002021,2018-07-10, Spiroderall  ,Mood Stabilizers,munich plant,B1807-0724,2020-05-18, room temperature  ,Germany,1672,299,0
INV002022,2019-05-14, Paronium Atracustone  ,Analgesics,munich plant,B1905-7987,2019-10-01,CONTROLLED SUBSTANCE,Germany,8711,363,FALSE
INV002023,2020-08-28,Aclonuma,Antimalarial,warsaw plant,B2008-2404,2022-03-30,controlled substance,Poland,4733,395,FALSE
INV002024,2018-07-17,Cogxone Levanide,Antimalarial, Poznan Site  ,B1807-9799,2018-12-31,frozen,Poland,2315,234,No
INV002025,2020-12-17,Pentastrin,Antibiotics, Frankfurt Plant  ,B2012-8361,2023-06-09, room temperature  ,Germany,1562,231,No
INV002026,2019-07-24, Saprodeine Zanprosyn  ,Antibiotics,Poznan Site,B1907-4517,2020-09-13,room temperature,Poland,4839,172,0
INV002027,2017-02-22,Proprabax,Analgesics,Warsaw Plant,B1702-0927,2018-08-25,controlled substance,Poland,5515,281,No
INV002028,2020-04-06,Zarostral,Antipiretics,WARSAW PLANT,B2004-5032,2020-10-06, room temperature  ,Poland,843,375,No
INV002029,2017-04-12, Relenstrel Exurabine  ,Antibiotics,WARSAW PLANT,B1704-2443,2020-01-06,frozen,Poland,8149,170,No
INV002030,2017-11-19,Aprerase,Antipiretics,Frankfurt Plant,B1711-1029,2020-05-20,Refrigerated,Germany,8632,272,No
INV002031,2019-10-03, Raparidol  ,Mood Stabilizers,Krakow Facility,B1910-8122,2020-06-04,frozen,Poland,7432,318,No
INV002032,2020-10-14,Lovephilus,Analgesics,Poznan Site,B2010-7127,2023-09-29, room temperature  ,Poland,3870,392,No
INV002033,2018-08-12, Microroban Afatigomar  ,Antimalarial,munich plant,B1808-1193,2020-01-28,controlled substance,Germany,1606,221,0
INV002034,2018-11-17,Apromin,Antiseptics, poznan site  ,B1811-8698,2019-03-16,FROZEN,Poland,6605,287,FALSE
INV002035,2017-07-03,Topifribrate,Analgesics, Munich Plant  ,B1707-6495,2017-10-25,controlled substance,Germany,9323,76,No
INV002036,2020-12-30,Adtiza Gammaluble,Antibiotics,WARSAW PLANT,B2012-5366,2021-05-01,Refrigerated,Poland,7677,362,No
INV002037,2019-03-23,Adideine,Mood Stabilizers,krakow facility,B1903-6814,2020-10-31,refrigerated,Poland,8366,142,No
INV002038,2017-04-04,Formolovir Amanferon,Analgesics,Munich Plant,B1704-9072,2019-12-23,FROZEN,Germany,9600,,No
INV002039,2018-10-25,Topipizole,Mood Stabilizers,WARSAW PLANT,B1810-3831,2020-06-13,FROZEN,Poland,9427,64,No
INV002040,2019-06-11,Thalilamide,Antibiotics,WARSAW PLANT,B1906-8167,2021-02-26,ROOM TEMPERATURE,Poland,1865,387,No
INV002041,2017-01-08,Nisorase,Antibiotics,MUNICH PLANT,B1701-0948,2019-06-26,refrigerated,Germany,6942,358,No
INV002042,2020-02-25,Aspinavir Silovance,Antibiotics,Poznan Site,B2002-3374,2022-04-15,controlled substance,Poland,9875,225,No
INV002043,2019-10-15,Amphesirox,Antiseptics,WARSAW PLANT,B1910-5912,2022-09-10,ROOM TEMPERATURE,Poland,8555,260,FALSE
INV002044,2018-11-27,Zonitonin,Antiseptics,Warsaw Plant,B1811-2486,2021-09-19,CONTROLLED SUBSTANCE,Poland,5956,294,No
INV002045,2020-03-31, Ranediol  ,Antibiotics, Warsaw Plant  ,B2003-0337,2022-11-22,Frozen,Poland,4003,368,1
INV002046,2019-11-17,Presetron,Mood Stabilizers,frankfurt plant,B1911-3696,2021-02-27,room temperature,Germany,8003,310,No
INV002047,2019-08-21,Thionide,Analgesics,MUNICH PLANT,B1908-3086,2020-11-30, controlled substance  ,Germany,2998,51,No
INV002048,2017-01-17, Novakyn Tracprox  ,Antiseptics,POZNAN SITE,B1701-9899,2018-05-09,controlled substance,Poland,5369,198,FALSE
INV002049,2019-09-11,Diprotaine,Antiseptics,Frankfurt Plant,B1909-1726,2019-11-18,room temperature,Germany,1370,199,No
INV002050,2019-08-11, Abatatriptan  ,Antibiotics,Munich Plant,B1908-7324,2020-02-24,CONTROLLED SUBSTANCE,Germany,1487,103,No
INV002051,2018-10-11,Aprerase,Antipiretics, FRANKFURT PLANT  ,B1810-2716,2021-02-15,controlled substance,Germany,7480,299,No
INV002052,2018-11-24,Victomine,Antimalarial,Krakow Facility,B1811-9847,2019-09-15,Frozen,Poland,7782,,FALSE
INV002053,2019-05-22, Effigine Propraprex  ,Antimalarial,Frankfurt Plant,B1905-4644,2021-09-14, Refrigerated  ,Germany,6662,283,0
INV002054,2017-08-13,Ketamara Evogel,Antipiretics,poznan site,B1708-7100,2018-06-13, REFRIGERATED  ,Poland,9771,304,No
INV002055,2019-11-12, Interfeferon Aspipex  ,Antiseptics,Frankfurt Plant,B1911-2198,2022-04-09,FROZEN,Germany,8190,308,No
INV002056,2019-06-04,Rebedase Aplencor,Mood Stabilizers,Munich Plant,B1906-6685,2020-06-08, ROOM TEMPERATURE  ,Germany,9730,271,No
INV002057,2017-04-01,Apromin,Antiseptics,POZNAN SITE,B1704-3430,2018-11-26, Frozen  ,Poland,2672,372,No
INV002058,2017-12-12,Factolamide,Antiseptics, warsaw plant  ,B1712-9405,2020-07-30,controlled substance,Poland,8374,392,No
INV002059,2020-01-22,Pulmodiol Adalaxime,Analgesics, MUNICH PLANT  ,B2001-8697,2022-08-18,controlled substance,Germany,6186,267,No
INV002060,2018-02-14,Acelimus,Analgesics,Warsaw Plant,B1802-1417,2019-05-25,controlled substance,Poland,3251,340,FALSE
INV002061,2018-12-31,Hepavice,Mood Stabilizers,WARSAW PLANT,B1812-5014,2021-10-02,controlled substance,Poland,8924,347,FALSE
INV002062,2019-04-09,Ceretosine,Antiseptics,Poznan Site,B1904-8112,2021-10-02,FROZEN,Poland,3238,109,No
INV002063,2018-04-13,Adtiza Gammaluble,Antibiotics,Warsaw Plant,B1804-4253,2019-07-16,ROOM TEMPERATURE,Poland,8809,269,No
INV002064,2018-01-19,Belavarix Benzabicin,Antibiotics,Frankfurt Plant,B1801-8395,2019-03-24,REFRIGERATED,Germany,N/A,179,No
INV002065,2020-08-14,Tacrodomide,Antipiretics,KRAKOW FACILITY,B2008-8007,2022-06-02, Refrigerated  ,Poland,5251,225,FALSE
INV002066,2019-08-25,Effidomide Evofribrate,Antiseptics,Warsaw Plant,B1908-8556,2022-04-16,room temperature,Poland,6587,65,No
INV002067,2019-04-05, Exotropin Empizine  ,Mood Stabilizers,poznan site,B1904-8633,2019-10-28,refrigerated,Poland,5827,305,FALSE
INV002068,2017-03-01,Zarostral,Antipiretics,WARSAW PLANT,B1703-9893,2017-11-19, room temperature  ,Poland,221,290,No
INV002069,2020-03-03, Comzyme  ,Antibiotics,WARSAW PLANT,B2003-3614,2021-04-14,Refrigerated,Poland,N/A,368,FALSE
INV002070,2019-02-25,Relenstrel Exurabine,Antibiotics,Warsaw Plant,B1902-4278,2019-12-06, room temperature  ,Poland,2704,51,No
INV002071,2017-12-19,Afinitasol,Antipiretics,MUNICH PLANT,B1712-4095,2019-07-01,FROZEN,Germany,2228,178,No
INV002072,2018-06-10,Clinolan Pitoletra,Mood Stabilizers, munich plant  ,B1806-2973,2019-02-23,refrigerated,Germany,8240,206,No
INV002073,2018-02-07,Abilovir Aprotasol,Antipiretics,Poznan Site,B1802-9529,2018-07-27, controlled substance  ,Poland,2877,249,No
INV002074,2018-01-12,Diprotaine,Antiseptics,frankfurt plant,B1801-4010,2020-04-18,room temperature,Germany,5886,268,FALSE
INV002075,2017-11-09,Biotasol Siloderm,Antiseptics,FRANKFURT PLANT,B1711-2474,2018-07-31,room temperature,Germany,2454,71,No
INV002076,2018-10-14,Fentatrol Rapatelase,Antibiotics,frankfurt plant,B1810-0771,2019-11-23,Frozen,Germany,339,110,FALSE
INV002077,2018-12-02,Aprerase,Antipiretics,Frankfurt Plant,B1812-9343,2019-07-15,room temperature,Germany,5253,354,FALSE
INV002078,2020-02-24, Theopril  ,Antipiretics,Krakow Facility,B2002-7418,2022-10-09,refrigerated,Poland,2981,,No
INV002079,2017-03-24, Proderal  ,Antiseptics,Munich Plant,B1703-6022,2017-06-23,room temperature,Germany,6978,272,0
INV002080,2019-03-25,Apromin,Antiseptics,Poznan Site,B1903-8583,2020-07-29,Refrigerated,Poland,N/A,386,No
INV002081,2018-04-13,Diprotaine,Antiseptics,frankfurt plant,B1804-9681,2020-05-27,CONTROLLED SUBSTANCE,Germany,698,59,No
INV002082,2017-05-15, Dantolac Pazocor  ,Analgesics,warsaw plant,B1705-9060,2019-09-25, Frozen  ,Poland,1303,90,No
INV002083,2018-10-16,Amlominphen Dexanovate,Analgesics,warsaw plant,B1810-0551,2020-04-19, room temperature  ,Poland,7250,97,No
INV002084,2018-03-01,Adriacaine,Mood Stabilizers,munich plant,B1803-3787,2019-02-11,Frozen,Germany,4589,155,No
INV002085,2020-09-24,Lovavatol Azelavarix,Mood Stabilizers, FRANKFURT PLANT  ,B2009-7583,2023-08-29,ROOM TEMPERATURE,Germany,878,293,No
INV002086,2018-12-11,Ketamara Evogel,Antipiretics,Poznan Site,B1812-7036,2019-05-02,refrigerated,Poland,7579,355,No
INV002087,2019-08-08, Abilovir Aprotasol  ,Antipiretics,Poznan Site,B1908-3135,2021-06-03,controlled substance,Poland,2833,148,0
INV002088,2019-03-25,Ionclotide,Analgesics,krakow facility,B1903-5317,2020-02-27,room temperature,Poland,2350,259,No
INV002089,2017-11-24,Methiclotide,Antibiotics,munich plant,B1711-3132,2020-03-09,room temperature,Germany,8944,83,FALSE
INV002090,2018-10-31,Symbiroban,Antibiotics, poznan site  ,B1810-2185,2019-06-18,controlled substance,Poland,7508,89,No
INV002091,2019-06-07,Ganineva Agenium,Antiseptics, Frankfurt Plant  ,B1906-8720,2021-12-28,controlled substance,Germany,5141,,No
INV002092,2017-09-09,Fentatrol Rapatelase,Antibiotics,Frankfurt Plant,B1709-2801,2019-03-08, Refrigerated  ,Germany,271,52,FALSE
INV002093,2018-02-08,Veratorol Ciclovatol,Mood Stabilizers, Poznan Site  ,B1802-4994,2019-05-05,Refrigerated,Poland,1436,100,No
INV002094,2017-04-02, Fosinofen  ,Antipiretics, Munich Plant  ,B1704-5446,2019-07-28,Refrigerated,Germany,1632,390,FALSE
INV002095,2019-01-30,Dorzovorin Pentadarone,Antimalarial, Poznan Site  ,B1901-3990,2020-06-06, Frozen  ,Poland,9597,340,No
INV002096,2018-11-20,Tiaracil,Antipiretics, Warsaw Plant  ,B1811-7699,2019-08-18,Frozen,Poland,2890,349,FALSE
INV002097,2019-06-11,Kinenadryl,Antipiretics,poznan site,B1906-7681,2021-06-23,frozen,Poland,4914,77,FALSE
INV002098,2020-02-08,Ceretosine,Antiseptics,poznan site,B2002-7847,2020-09-15,room temperature,Poland,6238,136,No
INV002099,2019-01-11,Primatate Univatol,Mood Stabilizers,frankfurt plant,B1901-9885,2020-05-13,room temperature,Germany,1979,88,No
INV002100,2019-01-20,Symbiroban,Antibiotics,POZNAN SITE,B1901-0043,2020-05-06,room temperature,Poland,3667,133,No
INV002101,2020-02-21, Interfestar  ,Antibiotics, Munich Plant  ,B2002-9538,2021-12-15, frozen  ,Germany,2055,124,No
INV002102,2018-10-11, Claricriptine Adaferol  ,Antibiotics, Frankfurt Plant  ,B1810-2777,2020-07-13, REFRIGERATED  ,Germany,2779,169,No
INV002103,2017-03-02,Halcifergen Nevazone,Antimalarial,Warsaw Plant,B1703-8284,2017-12-04, Frozen  ,Poland,3451,61,Yes
INV002104,2017-03-24,Araxetine,Antibiotics,FRANKFURT PLANT,B1703-1501,2018-10-04,FROZEN,Germany,9836,53,No
INV002105,2020-05-27,Abilovir Aprotasol,Antipiretics, poznan site  ,B2005-0578,2021-07-12,Refrigerated,Poland,1814,388,No
INV002106,2017-01-26,Eproline,Antibiotics, Frankfurt Plant  ,B1701-4745,2019-03-18,Frozen,Germany,9357,341,No
INV002107,2020-07-31,Ciclonazol,Antiseptics, KRAKOW FACILITY  ,B2007-8888,2021-05-04,Refrigerated,Poland,9224,379,No
INV002108,2020-12-15,Belavarix Benzabicin,Antibiotics,Frankfurt Plant,B2012-8566,2022-01-20,controlled substance,Germany,2631,211,FALSE
INV002109,2018-11-16,Amlominphen Dexanovate,Analgesics,WARSAW PLANT,B1811-2904,2019-04-30,room temperature,Poland,8737,75,FALSE
INV002110,2020-09-08,Bexridol,Antipiretics,KRAKOW FACILITY,B2009-5919,2022-06-21,controlled substance,Poland,1610,377,FALSE
INV002111,2020-07-14,Palodizem,Mood Stabilizers,KRAKOW FACILITY,B2007-8322,2022-04-27,CONTROLLED SUBSTANCE,Poland,4137,204,No
INV002112,2017-06-21,Androporin,Antiseptics,MUNICH PLANT,B1706-2871,2019-09-20, CONTROLLED SUBSTANCE  ,Germany,3554,353,No
INV002113,2018-09-08,Nisorase,Antibiotics,Munich Plant,B1809-3460,2021-07-13,Refrigerated,Germany,3093,82,No
INV002114,2017-11-28,Doxivorin,Antimalarial,POZNAN SITE,B1711-8342,2018-02-09,Refrigerated,Poland,8062,371,No
INV002115,2018-08-18,Interfeferon Aspipex,Antiseptics,frankfurt plant,B1808-1533,2021-05-16,FROZEN,Germany,3542,312,FALSE
INV002116,2018-03-11,Secrelazine Insonamic,Antipiretics,Munich Plant,B1803-8833,2019-05-13,frozen,Germany,565,271,No
INV002117,2017-07-15,Requimadin,Antimalarial,Krakow Facility,B1707-0831,2020-03-20, Frozen  ,Poland,1191,131,No
INV002118,2020-12-22, Vibratosine Alemtrace  ,Antibiotics,Krakow Facility,B2012-3751,2022-05-21,room temperature,Poland,1461,365,FALSE
INV002119,2017-01-18,Ionclotide,Analgesics,krakow facility,B1701-6905,2018-04-04,FROZEN,Poland,7701,82,FALSE
